Date,2Y,3Y,5Y,10Y,2s10s_bp,3s10s_bp,2s5s_bp
2014-10-30,2.524,2.626,2.859,3.367,84.3,74.10000000000001,33.5
2014-10-31,2.5,2.588,2.812,3.317,81.70000000000002,72.9,31.19999999999998
2014-11-03,2.481,2.539,2.77,3.302,82.10000000000002,76.29999999999998,28.900000000000013
2014-11-04,2.508,2.579,2.811,3.353,84.50000000000001,77.4,30.299999999999994
2014-11-05,2.493,2.548,2.782,3.318,82.50000000000001,77.0,28.900000000000013
2014-11-06,2.495,2.548,2.772,3.279,78.39999999999998,73.1,27.699999999999967
2014-11-07,2.542,2.614,2.847,3.389,84.7,77.49999999999999,30.500000000000014
2014-11-10,2.514,2.568,2.792,3.314,80.00000000000003,74.6,27.800000000000004
2014-11-11,2.539,2.598,2.822,3.36,82.09999999999997,76.2,28.29999999999999
2014-11-12,2.551,2.617,2.84,3.374,82.3,75.70000000000002,28.89999999999997
2014-11-13,2.558,2.625,2.847,3.38,82.2,75.49999999999999,28.900000000000013
2014-11-14,2.554,2.615,2.834,3.37,81.60000000000002,75.49999999999999,28.000000000000025
2014-11-17,2.535,2.586,2.798,3.296,76.09999999999997,71.0,26.29999999999999
2014-11-18,2.541,2.586,2.801,3.321,78.00000000000003,73.50000000000003,26.00000000000002
2014-11-19,2.522,2.566,2.782,3.309,78.70000000000003,74.30000000000004,26.00000000000002
2014-11-20,2.523,2.555,2.773,3.309,78.60000000000001,75.4,25.0
2014-11-21,2.523,2.553,2.767,3.298,77.49999999999999,74.50000000000001,24.399999999999977
2014-11-24,2.519,2.543,2.75,3.288,76.89999999999996,74.49999999999997,23.099999999999987
2014-11-25,2.492,2.511,2.71,3.234,74.2,72.29999999999998,21.799999999999997
2014-11-26,2.449,2.444,2.637,3.166,71.7,72.2,18.80000000000002
2014-11-27,2.455,2.45,2.629,3.145,69.0,69.49999999999999,17.39999999999999
2014-11-28,2.424,2.397,2.57,3.066,64.19999999999999,66.9,14.59999999999999
2014-12-01,2.383,2.346,2.523,3.036,65.3,69.0,14.000000000000012
2014-12-02,2.44,2.425,2.613,3.151,71.09999999999998,72.6,17.300000000000004
2014-12-03,2.385,2.367,2.564,3.143,75.8,77.59999999999998,17.900000000000027
2014-12-04,2.369,2.356,2.545,3.113,74.39999999999998,75.70000000000002,17.599999999999973
2014-12-05,2.312,2.302,2.499,3.084,77.20000000000002,78.2,18.700000000000028
2014-12-08,2.344,2.343,2.539,3.131,78.69999999999999,78.79999999999998,19.50000000000003
2014-12-09,2.307,2.3,2.491,3.073,76.6,77.30000000000001,18.400000000000016
2014-12-10,2.277,2.258,2.431,2.972,69.49999999999999,71.39999999999999,15.399999999999991
2014-12-11,2.246,2.228,2.386,2.902,65.60000000000001,67.39999999999999,14.000000000000012
2014-12-12,2.31,2.29,2.444,2.938,62.80000000000001,64.80000000000001,13.39999999999999
2014-12-15,2.28,2.259,2.42,2.932,65.20000000000002,67.30000000000001,14.000000000000012
2014-12-16,2.284,2.254,2.408,2.902,61.80000000000003,64.80000000000001,12.400000000000011
2014-12-17,2.243,2.202,2.347,2.821,57.800000000000026,61.90000000000002,10.40000000000001
2014-12-18,2.267,2.23,2.377,2.89,62.300000000000026,66.00000000000001,10.999999999999988
2014-12-19,2.32,2.301,2.45,2.983,66.30000000000003,68.19999999999999,13.000000000000034
2014-12-22,2.269,2.241,2.38,2.9,63.09999999999998,65.89999999999998,11.099999999999977
2014-12-23,2.271,2.241,2.377,2.876,60.5,63.49999999999998,10.599999999999987
2014-12-24,2.285,2.261,2.401,2.922,63.7,66.10000000000001,11.599999999999966
2014-12-29,2.262,2.231,2.372,2.893,63.09999999999998,66.19999999999999,10.999999999999988
2014-12-30,2.214,2.163,2.301,2.803,58.9,64.00000000000001,8.700000000000019
2014-12-31,2.191,2.134,2.273,2.786,59.50000000000002,65.20000000000002,8.20000000000003
2015-01-02,2.224,2.185,2.322,2.846,62.19999999999999,66.10000000000001,9.799999999999986
2015-01-05,2.198,2.147,2.268,2.735,53.69999999999999,58.80000000000001,6.999999999999984
2015-01-06,2.196,2.147,2.261,2.689,49.29999999999999,54.200000000000024,6.499999999999995
2015-01-07,2.159,2.108,2.221,2.66,50.10000000000004,55.2,6.200000000000028
2015-01-08,2.204,2.157,2.271,2.711,50.69999999999997,55.399999999999984,6.699999999999973
2015-01-09,2.203,2.146,2.26,2.702,49.90000000000001,55.60000000000001,5.699999999999994
2015-01-12,2.195,2.135,2.247,2.673,47.80000000000002,53.800000000000026,5.200000000000005
2015-01-13,2.157,2.087,2.188,2.595,43.80000000000002,50.8,3.100000000000014
2015-01-14,2.146,2.078,2.172,2.552,40.600000000000016,47.40000000000002,2.6000000000000245
2015-01-15,2.21,2.165,2.265,2.658,44.8,49.29999999999999,5.500000000000016
2015-01-16,2.129,2.076,2.162,2.543,41.40000000000001,46.70000000000001,3.299999999999992
2015-01-19,2.161,2.124,2.214,2.616,45.50000000000001,49.2,5.299999999999994
2015-01-20,2.18,2.153,2.244,2.65,46.99999999999997,49.69999999999999,6.400000000000006
2015-01-21,2.144,2.112,2.198,2.581,43.69999999999998,46.899999999999984,5.399999999999983
2015-01-22,2.108,2.084,2.18,2.586,47.799999999999976,50.199999999999974,7.200000000000006
2015-01-23,2.119,2.102,2.203,2.619,50.0,51.70000000000003,8.399999999999963
2015-01-27,2.092,2.072,2.166,2.549,45.69999999999999,47.69999999999999,7.399999999999984
2015-01-28,2.154,2.13,2.217,2.589,43.50000000000001,45.900000000000006,6.300000000000017
2015-01-29,1.993,1.965,2.066,2.468,47.499999999999986,50.29999999999999,7.299999999999973
2015-01-30,1.963,1.938,2.04,2.427,46.4,48.90000000000001,7.699999999999996
2015-02-02,1.989,1.958,2.057,2.429,43.99999999999997,47.09999999999999,6.799999999999984
2015-02-03,1.836,1.797,1.895,2.266,42.99999999999999,46.900000000000006,5.899999999999994
2015-02-04,1.94,1.913,2.027,2.452,51.2,53.89999999999999,8.700000000000019
2015-02-05,1.903,1.874,1.981,2.387,48.4,51.29999999999999,7.800000000000007
2015-02-06,1.937,1.914,2.019,2.438,50.10000000000001,52.40000000000003,8.200000000000006
2015-02-09,1.972,1.96,2.076,2.532,56.00000000000001,57.2,10.40000000000001
2015-02-10,1.966,1.959,2.076,2.537,57.099999999999994,57.79999999999998,11.00000000000001
2015-02-11,1.965,1.959,2.086,2.574,60.89999999999998,61.49999999999998,12.099999999999977
2015-02-12,1.876,1.871,2.007,2.52,64.4,64.9,13.100000000000023
2015-02-13,1.861,1.852,1.993,2.488,62.7,63.59999999999999,13.200000000000012
2015-02-16,1.879,1.872,2.02,2.541,66.19999999999999,66.89999999999998,14.100000000000001
2015-02-17,1.872,1.863,2.008,2.514,64.19999999999997,65.09999999999998,13.59999999999999
2015-02-18,1.901,1.894,2.048,2.588,68.7,69.40000000000002,14.700000000000003
2015-02-19,1.849,1.844,1.998,2.532,68.30000000000001,68.8,14.900000000000002
2015-02-20,1.872,1.867,2.022,2.554,68.19999999999997,68.69999999999999,14.999999999999968
2015-02-23,1.88,1.878,2.035,2.568,68.80000000000001,69.00000000000001,15.500000000000025
2015-02-24,1.87,1.867,2.018,2.531,66.10000000000001,66.40000000000002,14.799999999999969
2015-02-25,1.864,1.86,2.004,2.484,61.999999999999986,62.39999999999999,13.99999999999999
2015-02-26,1.8,1.798,1.938,2.407,60.699999999999996,60.9,13.79999999999999
2015-02-27,1.785,1.786,1.931,2.447,66.20000000000002,66.10000000000001,14.600000000000012
2015-03-02,1.803,1.804,1.952,2.483,68.00000000000001,67.9,14.900000000000002
2015-03-03,1.865,1.863,2.008,2.538,67.29999999999998,67.49999999999999,14.3
2015-03-04,1.909,1.912,2.066,2.625,71.6,71.30000000000001,15.699999999999982
2015-03-05,1.921,1.929,2.08,2.614,69.29999999999998,68.49999999999999,15.900000000000002
2015-03-06,1.908,1.919,2.074,2.626,71.8,70.69999999999999,16.599999999999994
2015-03-09,1.961,1.986,2.158,2.726,76.49999999999999,74.0,19.699999999999985
2015-03-10,1.934,1.956,2.122,2.665,73.10000000000001,70.9,18.799999999999994
2015-03-11,1.866,1.885,2.047,2.58,71.39999999999999,69.5,18.100000000000005
2015-03-12,1.824,1.834,1.993,2.504,68.0,67.0,16.900000000000006
2015-03-13,1.876,1.882,2.039,2.543,66.70000000000003,66.10000000000002,16.300000000000026
2015-03-16,1.827,1.832,1.984,2.471,64.4,63.9,15.700000000000003
2015-03-17,1.853,1.857,1.998,2.463,61.00000000000001,60.60000000000001,14.500000000000002
2015-03-18,1.848,1.848,1.987,2.445,59.699999999999974,59.699999999999974,13.900000000000002
2015-03-19,1.784,1.782,1.91,2.341,55.70000000000002,55.90000000000002,12.599999999999989
2015-03-20,1.765,1.763,1.902,2.376,61.1,61.3,13.700000000000001
2015-03-23,1.776,1.774,1.914,2.381,60.49999999999998,60.699999999999974,13.79999999999999
2015-03-24,1.777,1.775,1.912,2.365,58.80000000000003,59.00000000000003,13.5
2015-03-25,1.747,1.736,1.866,2.317,57.00000000000001,58.100000000000016,11.899999999999999
2015-03-26,1.751,1.739,1.87,2.321,57.00000000000003,58.20000000000001,11.900000000000022
2015-03-27,1.787,1.777,1.919,2.4,61.3,62.3,13.200000000000012
2015-03-30,1.74,1.727,1.872,2.353,61.30000000000002,62.60000000000001,13.200000000000012
2015-03-31,1.718,1.706,1.842,2.313,59.50000000000002,60.70000000000002,12.400000000000011
2015-04-01,1.737,1.719,1.856,2.327,58.999999999999986,60.79999999999999,11.899999999999999
2015-04-02,1.699,1.679,1.828,2.292,59.299999999999976,61.299999999999976,12.9
2015-04-07,1.774,1.747,1.902,2.345,57.100000000000016,59.80000000000001,12.79999999999999
2015-04-08,1.765,1.733,1.884,2.326,56.100000000000016,59.3,11.899999999999999
2015-04-09,1.766,1.735,1.884,2.343,57.699999999999996,60.79999999999999,11.799999999999988
2015-04-10,1.795,1.763,1.906,2.363,56.800000000000004,60.00000000000001,11.099999999999998
2015-04-13,1.755,1.723,1.867,2.338,58.30000000000002,61.5,11.20000000000001
2015-04-14,1.725,1.693,1.836,2.303,57.79999999999998,60.999999999999986,11.099999999999998
2015-04-15,1.706,1.673,1.811,2.279,57.3,60.59999999999999,10.499999999999998
2015-04-16,1.831,1.784,1.923,2.365,53.40000000000003,58.100000000000016,9.200000000000008
2015-04-17,1.832,1.784,1.919,2.349,51.70000000000001,56.500000000000014,8.699999999999996
2015-04-20,1.866,1.819,1.959,2.394,52.800000000000004,57.500000000000014,9.299999999999997
2015-04-21,1.856,1.808,1.95,2.39,53.400000000000006,58.20000000000001,9.399999999999986
2015-04-22,1.911,1.868,2.004,2.435,52.400000000000006,56.699999999999996,9.299999999999997
2015-04-23,1.942,1.898,2.05,2.52,57.800000000000004,62.20000000000001,10.799999999999986
2015-04-24,1.946,1.911,2.063,2.53,58.399999999999984,61.89999999999998,11.70000000000002
2015-04-27,1.904,1.869,2.017,2.5,59.60000000000001,63.1,11.299999999999999
2015-04-28,1.958,1.931,2.078,2.556,59.80000000000001,62.5,11.99999999999999
2015-04-29,1.956,1.939,2.09,2.594,63.79999999999999,65.49999999999999,13.39999999999999
2015-04-30,1.95,1.939,2.104,2.647,69.69999999999999,70.79999999999997,15.400000000000013
2015-05-01,1.921,1.93,2.108,2.681,76.0,75.10000000000001,18.700000000000006
2015-05-04,1.912,1.916,2.107,2.691,77.89999999999999,77.49999999999999,19.50000000000003
2015-05-05,1.989,2.02,2.216,2.794,80.5,77.4,22.70000000000001
2015-05-06,2.059,2.119,2.321,2.924,86.49999999999997,80.49999999999997,26.200000000000003
2015-05-07,2.065,2.142,2.352,2.989,92.39999999999999,84.7,28.699999999999992
2015-05-08,2.019,2.083,2.261,2.843,82.39999999999998,75.99999999999997,24.2
2015-05-11,2.032,2.094,2.271,2.856,82.39999999999998,76.2,23.899999999999988
2015-05-12,2.115,2.21,2.411,3.045,92.99999999999997,83.5,29.59999999999998
2015-05-13,2.063,2.157,2.361,2.956,89.29999999999998,79.89999999999999,29.800000000000004
2015-05-14,2.046,2.142,2.357,2.999,95.30000000000003,85.70000000000002,31.100000000000037
2015-05-15,1.987,2.073,2.284,2.899,91.19999999999999,82.60000000000001,29.69999999999997
2015-05-18,1.994,2.074,2.276,2.872,87.79999999999998,79.80000000000001,28.19999999999998
2015-05-19,2.024,2.116,2.323,2.947,92.30000000000001,83.1,29.89999999999999
2015-05-20,2.024,2.116,2.329,2.972,94.8,85.6,30.500000000000014
2015-05-21,1.994,2.077,2.295,2.945,95.09999999999998,86.79999999999998,30.099999999999994
2015-05-22,1.993,2.07,2.287,2.92,92.69999999999999,85.00000000000001,29.39999999999998
2015-05-25,1.995,2.07,2.285,2.916,92.09999999999998,84.60000000000001,29.000000000000004
2015-05-26,2.002,2.078,2.296,2.921,91.9,84.3,29.400000000000006
2015-05-27,1.985,2.047,2.253,2.841,85.60000000000001,79.4,26.8
2015-05-28,1.934,1.968,2.179,2.783,84.89999999999999,81.5,24.49999999999999
2015-05-29,1.875,1.907,2.117,2.734,85.9,82.69999999999999,24.2
2015-06-01,1.862,1.888,2.095,2.714,85.19999999999999,82.60000000000001,23.30000000000001
2015-06-02,1.924,1.942,2.146,2.748,82.40000000000003,80.60000000000002,22.199999999999996
2015-06-03,2.002,2.03,2.254,2.899,89.70000000000002,86.90000000000002,25.200000000000024
2015-06-04,2.036,2.092,2.35,3.045,100.89999999999999,95.29999999999998,31.400000000000006
2015-06-05,2.036,2.099,2.356,3.045,100.89999999999999,94.59999999999997,31.999999999999986
2015-06-09,2.003,2.052,2.3,2.974,97.10000000000001,92.20000000000002,29.69999999999997
2015-06-10,2.028,2.081,2.346,3.058,102.99999999999999,97.69999999999999,31.800000000000004
2015-06-11,2.085,2.152,2.424,3.159,107.39999999999998,100.69999999999996,33.9
2015-06-12,2.042,2.081,2.336,3.024,98.20000000000002,94.30000000000001,29.400000000000006
2015-06-15,2.022,2.055,2.312,3.018,99.6,96.29999999999997,29.000000000000004
2015-06-16,1.999,2.029,2.294,3.016,101.69999999999999,98.70000000000002,29.499999999999993
2015-06-17,1.982,2.011,2.278,3.002,101.99999999999999,99.09999999999997,29.600000000000005
2015-06-18,1.903,1.906,2.17,2.86,95.69999999999999,95.39999999999999,26.69999999999999
2015-06-19,1.888,1.877,2.161,2.893,100.49999999999999,101.59999999999998,27.30000000000001
2015-06-22,1.948,1.946,2.23,2.962,101.40000000000002,101.60000000000002,28.200000000000003
2015-06-23,2.03,2.066,2.348,3.074,104.4,100.8,31.800000000000004
2015-06-24,2.018,2.055,2.336,3.059,104.10000000000004,100.4,31.800000000000004
2015-06-25,2.031,2.074,2.348,3.07,103.89999999999998,99.6,31.699999999999974
2015-06-26,2.034,2.088,2.366,3.067,103.30000000000004,97.9,33.20000000000003
2015-06-29,1.984,2.012,2.275,2.966,98.20000000000002,95.40000000000002,29.099999999999994
2015-06-30,2.004,2.044,2.321,3.02,101.6,97.6,31.700000000000017
2015-07-01,1.97,2.02,2.305,3.024,105.4,100.4,33.50000000000002
2015-07-02,2.011,2.081,2.379,3.122,111.09999999999998,104.1,36.79999999999999
2015-07-03,1.958,2.031,2.324,3.082,112.39999999999999,105.09999999999997,36.59999999999999
2015-07-06,1.886,1.931,2.21,2.945,105.89999999999999,101.39999999999998,32.400000000000006
2015-07-07,1.885,1.913,2.184,2.918,103.30000000000001,100.50000000000001,29.900000000000016
2015-07-08,1.821,1.813,2.061,2.761,94.00000000000001,94.80000000000001,24.0
2015-07-09,1.877,1.87,2.123,2.822,94.5,95.19999999999999,24.600000000000023
2015-07-10,1.926,1.949,2.217,2.956,103.0,100.69999999999999,29.100000000000016
2015-07-13,1.944,1.971,2.251,3.012,106.80000000000001,104.1,30.699999999999996
2015-07-14,1.971,2.011,2.286,3.037,106.59999999999998,102.59999999999998,31.499999999999993
2015-07-15,1.981,2.022,2.296,3.049,106.79999999999998,102.70000000000002,31.49999999999997
2015-07-16,1.943,1.975,2.244,2.99,104.70000000000002,101.50000000000001,30.100000000000016
2015-07-17,1.952,1.99,2.25,2.966,101.40000000000002,97.60000000000002,29.800000000000004
2015-07-20,1.954,1.993,2.238,2.937,98.29999999999998,94.39999999999998,28.400000000000002
2015-07-21,1.951,1.996,2.246,2.952,100.1,95.6,29.499999999999993
2015-07-22,1.927,1.957,2.209,2.913,98.59999999999998,95.59999999999998,28.200000000000003
2015-07-23,1.907,1.938,2.178,2.875,96.8,93.7,27.09999999999999
2015-07-24,1.867,1.88,2.117,2.835,96.8,95.5,25.0
2015-07-27,1.834,1.841,2.074,2.771,93.69999999999999,93.0,23.99999999999998
2015-07-28,1.861,1.872,2.101,2.78,91.89999999999998,90.79999999999997,24.0
2015-07-29,1.864,1.88,2.113,2.814,95.0,93.40000000000002,24.899999999999988
2015-07-30,1.904,1.929,2.164,2.863,95.9,93.39999999999999,26.00000000000002
2015-07-31,1.874,1.891,2.113,2.779,90.49999999999999,88.79999999999998,23.899999999999988
2015-08-03,,,,,,,
2015-08-04,1.896,1.903,2.117,2.755,85.9,85.19999999999999,22.10000000000001
2015-08-05,1.947,1.959,2.183,2.825,87.80000000000001,86.60000000000001,23.599999999999977
2015-08-06,1.947,1.959,2.187,2.845,89.80000000000001,88.60000000000001,23.99999999999998
2015-08-07,1.958,1.97,2.199,2.865,90.70000000000003,89.50000000000003,24.099999999999987
2015-08-10,1.955,1.964,2.18,2.799,84.39999999999999,83.5,22.500000000000007
2015-08-11,1.946,1.955,2.174,2.799,85.3,84.39999999999999,22.799999999999997
2015-08-12,1.888,1.87,2.081,2.686,79.80000000000001,81.59999999999998,19.300000000000004
2015-08-13,1.93,1.93,2.143,2.76,82.99999999999999,82.99999999999999,21.299999999999986
2015-08-14,1.95,1.96,2.176,2.805,85.50000000000001,84.50000000000001,22.60000000000002
2015-08-17,1.947,1.963,2.179,2.803,85.6,83.99999999999999,23.199999999999974
2015-08-18,1.921,1.933,2.149,2.763,84.19999999999999,82.99999999999999,22.799999999999997
2015-08-19,1.918,1.931,2.151,2.764,84.59999999999998,83.29999999999997,23.299999999999986
2015-08-20,1.879,1.876,2.087,2.69,81.1,81.4,20.80000000000002
2015-08-21,1.826,1.81,2.013,2.61,78.39999999999998,79.99999999999999,18.69999999999998
2015-08-24,1.741,1.712,1.918,2.521,77.99999999999999,80.89999999999999,17.69999999999998
2015-08-25,1.771,1.751,1.971,2.618,84.7,86.7,20.000000000000018
2015-08-26,1.783,1.77,2.0,2.678,89.5,90.8,21.70000000000001
2015-08-27,1.784,1.785,2.03,2.728,94.40000000000002,94.30000000000003,24.599999999999977
2015-08-28,1.811,1.813,2.056,2.754,94.30000000000001,94.10000000000001,24.50000000000001
2015-08-31,1.766,1.764,2.003,2.689,92.30000000000001,92.5,23.70000000000001
2015-09-01,1.768,1.76,1.999,2.664,89.60000000000001,90.40000000000002,23.10000000000001
2015-09-02,1.796,1.787,2.035,2.716,92.00000000000001,92.90000000000003,23.90000000000001
2015-09-03,1.777,1.77,2.017,2.711,93.39999999999999,94.09999999999998,24.0
2015-09-04,1.741,1.732,1.974,2.651,90.99999999999997,91.89999999999998,23.299999999999986
2015-09-07,1.776,1.768,2.015,2.687,91.09999999999998,91.89999999999998,23.90000000000001
2015-09-08,1.799,1.788,2.032,2.692,89.30000000000003,90.40000000000002,23.30000000000001
2015-09-09,1.854,1.85,2.099,2.764,90.99999999999997,91.39999999999998,24.50000000000001
2015-09-10,1.868,1.862,2.099,2.736,86.80000000000001,87.4,23.10000000000001
2015-09-11,1.881,1.878,2.126,2.762,88.1,88.4,24.49999999999999
2015-09-14,1.871,1.866,2.113,2.72,84.90000000000002,85.4,24.2
2015-09-15,1.869,1.863,2.102,2.706,83.7,84.3,23.299999999999986
2015-09-16,1.92,1.933,2.196,2.825,90.50000000000003,89.20000000000002,27.600000000000023
2015-09-17,1.962,1.999,2.268,2.894,93.20000000000002,89.5,30.599999999999984
2015-09-18,1.91,1.924,2.186,2.799,88.9,87.5,27.6
2015-09-21,1.901,1.904,2.158,2.746,84.5,84.2,25.69999999999999
2015-09-22,1.917,1.936,2.19,2.78,86.29999999999998,84.39999999999999,27.29999999999999
2015-09-23,1.88,1.889,2.13,2.697,81.70000000000002,80.80000000000001,25.0
2015-09-24,1.857,1.861,2.102,2.687,82.99999999999999,82.59999999999998,24.49999999999999
2015-09-25,1.887,1.902,2.142,2.722,83.5,82.0,25.49999999999999
2015-09-28,1.886,1.904,2.144,2.717,83.10000000000002,81.30000000000001,25.800000000000022
2015-09-29,1.8,1.808,2.041,2.615,81.50000000000001,80.70000000000002,24.099999999999987
2015-09-30,1.807,1.817,2.053,2.635,82.79999999999998,81.79999999999998,24.6
2015-10-01,1.824,1.835,2.068,2.65,82.59999999999998,81.5,24.4
2015-10-02,1.827,1.842,2.076,2.65,82.3,80.79999999999998,24.900000000000013
2015-10-05,,,,,,,
2015-10-06,1.813,1.823,2.057,2.637,82.4,81.4,24.4
2015-10-07,1.836,1.855,2.085,2.663,82.69999999999997,80.79999999999998,24.899999999999988
2015-10-08,1.816,1.835,2.068,2.654,83.79999999999998,81.89999999999999,25.2
2015-10-09,1.872,1.897,2.137,2.742,86.99999999999999,84.5,26.49999999999999
2015-10-12,1.874,1.904,2.143,2.742,86.79999999999998,83.80000000000001,26.89999999999997
2015-10-13,1.844,1.872,2.114,2.694,84.99999999999999,82.19999999999999,26.99999999999998
2015-10-14,1.782,1.805,2.044,2.625,84.3,82.0,26.200000000000003
2015-10-15,1.784,1.804,2.034,2.594,80.99999999999999,78.99999999999999,24.99999999999998
2015-10-16,1.782,1.814,2.049,2.63,84.79999999999998,81.59999999999998,26.69999999999999
2015-10-19,1.774,1.815,2.051,2.63,85.6,81.5,27.700000000000014
2015-10-20,1.784,1.822,2.062,2.651,86.69999999999997,82.89999999999998,27.79999999999998
2015-10-21,1.811,1.861,2.107,2.692,88.10000000000002,83.10000000000002,29.600000000000026
2015-10-22,1.801,1.84,2.085,2.66,85.90000000000002,82.0,28.400000000000002
2015-10-23,1.778,1.817,2.063,2.645,86.7,82.80000000000001,28.500000000000014
2015-10-26,1.809,1.856,2.104,2.694,88.5,83.79999999999998,29.500000000000014
2015-10-27,1.799,1.845,2.085,2.665,86.60000000000001,82.0,28.6
